Cell,E score,M score,Subtype
RU1229A_Frozen_230817424697124,0.5351731374283752,2.2163834367418502,SCLC-A
RU1181B_204882352424884,-1.07654360976814,0.5710918615664191,SCLC-N
RU1108a_Bambanker_192859664758627,7.104202191826676,-2.4050707548365504,SCLC-A
RU1108a_RPMI_165851852106996,8.069053789358856,-2.099734456774436,SCLC-A
RU1080C_169079787669358,1.3110169809828622,2.6836575141844214,SCLC-A
RU1322A_LN_226952087726451,-2.2391981134944285,-1.5610669964222257,SCLC-P
RU1124A_LN_230799407265708,-0.48688991000916215,1.3962037989202347,SCLC-A
RU1231A_165878561400621,-3.573316357773721,1.5181269243943705,SCLC-N
RU1229A_Frozen_191140604300211,0.7016424748876364,1.5041465600607735,SCLC-A
RU426B_197120300015005,-1.511750472000789,0.4781018875126819,SCLC-A
RU1229A_Frozen_129509058570662,0.8469833039503135,1.5918455639240876,SCLC-A
RU1108a_Bambanker_204882379134701,5.87685922106804,-2.036806152850093,SCLC-A
RU1229A_Frozen_160364237839286,1.5223081675148729,2.3514296361532807,SCLC-A
RU1293A_226333593812316,-2.355962828036752,-0.6115005710069306,SCLC-N
RU1144_LN_160447828187043,-0.8258742054118482,3.0619409256024115,SCLC-A
RU1229A_Frozen_236700558117237,1.1924712821026642,2.2938122754141306,SCLC-A
RU1108a_Bambanker_Frozen_134377526381428,4.024003309119068,-1.5713061329386997,SCLC-A
RU1108a_Bambanker_Frozen_191576423675756,7.230107447641963,-2.4608920529548155,SCLC-A
RU1181B_195617034033564,-0.8747107740675036,-0.06647927541936993,SCLC-N
RU1181B_166480137861341,-3.105069025602975,-1.8099225873585019,SCLC-N
RU1145_230592322328860,-0.8146526479622447,1.119325767482589,SCLC-A
RU1108a_Bambanker_Frozen_169022490011563,5.3436892951766755,-2.5218369611853637,SCLC-A
RU1145_126885773827493,-0.288802629605658,1.6632935961052193,SCLC-A
RU1229A_Frozen_164710449592627,0.38731736481856016,2.639063364144027,SCLC-A
RU1145_134530815605494,0.9972981433693086,-0.3118583850260126,SCLC-A
RU1181B_192248752072477,-3.664704012187782,-2.1261909304380673,SCLC-N
RU1215_122444884331252,-5.8213704323482895,0.07213950987535386,SCLC-N
RU1145_161960476756197,1.4253997973303338,-0.2586148775543144,SCLC-A
RU1066_230652451703605,0.4213507541463406,1.4165315312035445,SCLC-A
RU1311A_T_1_200417867687773,-2.4877032128923675,-4.242247192413321,SCLC-A
RU1145_240490745056029,1.9095174659420702,0.1006442194916975,SCLC-A
RU1108a_RPMI_230592341031836,6.559485548533055,-1.8712254057174724,SCLC-A
RU1108a_RPMI_191760448810227,7.692809095139757,-1.8840038067724239,SCLC-A
RU1144_T_191026814958003,-2.8719994743100505,1.4463260679941756,SCLC-A
RU1108a_Bambanker_Frozen_126834221177755,3.8687938061098546,-3.078345601448082,SCLC-A
RU1231A_169658298350508,-1.2357474794004926,0.2927647344696523,SCLC-N
RU1195A_200907387235115,-4.464937714571212,-2.3967025705753877,SCLC-A
RU1108a_RPMI_226273436552606,5.944189873035487,-2.200216560136562,SCLC-A
RU1145_164761049197804,2.092079931103067,-0.5784952859372846,SCLC-A
RU1181C_232236074253619,-2.3920441438799305,0.5113497362267417,SCLC-N
RU1152_125247350757605,-0.21596030564179125,3.905760332455362,SCLC-A
RU1080C_122350394862507,1.0512494328813116,2.043877261081106,SCLC-A
RU1144_T_126886685292909,-0.34256439079681844,3.4307827828318427,SCLC-A
RU1144_T_125247350590707,0.3076674928593818,4.220972500337663,SCLC-A
RU1108a_Bambanker_Frozen_230749732301166,7.6205709627838125,-2.337673723028816,SCLC-A
RU1293A_232372470659934,-2.154724795858612,-0.9015693785145182,SCLC-N
RU1231A_201587039058675,-2.2323901047246433,0.5150400122222649,SCLC-N
RU1108a_Bambanker_234992220399515,7.918009583115053,-2.5020378328243917,SCLC-A
RU1108a_Bambanker_Frozen_160928730901339,7.7668353305137225,-2.4773596331153884,SCLC-A
PleuralEffusion_169158202518758,-4.595071499594329,-1.7340179203896637,SCLC-A
PleuralEffusion_231270765419805,-2.6468644057412067,0.6735374936728029,SCLC-A
RU1108a_RPMI_235000991275301,6.956454478870022,-2.9461245057803573,SCLC-A
RU1108a_Bambanker_Frozen_226958798416179,5.276739898626042,-1.7143575532857278,SCLC-A
RU1144_LN_235559290058475,-1.192924610952867,3.877728836875985,SCLC-A
RU1215_192237983123182,-5.780946106005561,0.368823680608141,SCLC-N
RU1322A_LN_120781404495147,-2.264047090475494,-1.0999320203669078,SCLC-P
RU1108a_RPMI_192729653889459,7.60369509866527,-2.5349448454249845,SCLC-A
RU1080C_161952186919347,-1.8538099990784351,1.0836775013230286,SCLC-A
RU1181C_235600138431213,-1.2205027930828856,0.6348509901848687,SCLC-N
RU1144_LN_126132128738675,-3.5186363105130214,-0.3100985690593481,SCLC-A
RU1322A_LN_121338689338285,-1.9323256544627019,-1.3644165425835952,SCLC-P
RU1293A_226417184193763,-2.1085670968151056,-0.7094244084558677,SCLC-N
RU1108a_RPMI_133895294504156,6.938018791173429,-2.361573263458941,SCLC-A
RU1108a_Bambanker_235189030308572,7.92085972572394,-2.0210802683281077,SCLC-A
RU1108a_Bambanker_205527686207901,7.270986483614029,-3.014291623054322,SCLC-A
RU1108a_Bambanker_195547374701492,6.039630038465399,-2.292283037416197,SCLC-A
RU1108a_Bambanker_199934550338467,7.0695922971877625,-2.4003870143700734,SCLC-A
RU1293A_241038729362676,-1.9655600539758389,-0.9608048749258852,SCLC-N
RU1108a_Bambanker_235188983614301,7.718502814890806,-2.446885860962922,SCLC-A
RU1181C_170120914779053,-0.9663307191826753,0.47446823881372424,SCLC-N
RU1108a_Bambanker_Frozen_205510806260572,5.869503476961718,-2.4953556747749523,SCLC-A
RU1145_231822817413341,1.1963145062919371,0.32856978786199476,SCLC-A
RU1145_134033692093220,1.0122223311975935,1.3064953885300423,SCLC-A
RU1181C_191141973973364,-2.0446868931102076,0.665459835883641,SCLC-N
RU1108a_Bambanker_134938031676126,7.768994401473098,-2.3585697691794425,SCLC-A
RU1144_T_155911431345892,-0.6566949608185928,2.9560324805322566,SCLC-A
RU1108a_Bambanker_239391502100340,7.601228342534471,-2.8319974894043476,SCLC-A
RU1108a_Bambanker_239448276753635,7.124931664617579,-2.262864283415121,SCLC-A
RU1144_LN_170198358215075,-2.0998005685843344,1.6741519615499278,SCLC-A
RU1322A_LN_192186309790004,-2.1329355069168376,-1.4744191554193193,SCLC-P
RU1231A_161537435036900,-1.5618711694060778,1.471441304592073,SCLC-N
RU1293A_129978405707037,-4.490476090491738,-2.9268292629787966,SCLC-N
RU1108a_Bambanker_170180373830878,8.173170533826255,-2.299948063865041,SCLC-A
RU426B_192883199724470,-3.6380628002612068,-1.0526701192177121,SCLC-A
RU1181C_126682808665821,-2.1177793468997113,-0.00567118304889952,SCLC-N
RU1215_169717321808236,-5.906670134424585,-0.023951330789031583,SCLC-N
RU1144_LN_170660053313779,-4.226722375381114,-0.3731114495142468,SCLC-A
RU1108a_Bambanker_Frozen_130754464865117,8.071493824308707,-2.130941168177463,SCLC-A
RU1152_165182789306230,-0.4267471902346807,4.352954149219717,SCLC-A
RU426B_195615826078116,-1.8633191432919145,2.575463869883161,SCLC-A
RU1231A_235551801425190,-1.7947317806419822,1.4123243929610496,SCLC-N
RU1231A_200896636902774,-3.4305602695876964,1.574100489294285,SCLC-N
RU1215_231161156225947,-5.778431615899548,0.3700367798345645,SCLC-N
RU1108a_Bambanker_Frozen_235737666247453,7.479650616753496,-2.5322166138361535,SCLC-A
RU1215_227905820309924,-5.861681938336728,0.09440844546601782,SCLC-N
RU1108a_Bambanker_166402827704163,7.615454132388374,-2.166772319264683,SCLC-A
RU1080C_133855270554413,1.3349002821789684,2.0727779563953237,SCLC-A
RU1231A_125744654739803,-2.3664592001302838,0.0015713881779659822,SCLC-N
RU1229A_Frozen_130676054936299,1.8184215135783264,2.125269309273268,SCLC-A
RU1229A_Frozen_196157007150429,0.9092929591905405,2.4037391235710706,SCLC-A
RU1293A_129663515934123,-2.152963774792945,-0.7056415466137931,SCLC-N
RU1293A_239586895883164,-4.1559298882485916,-2.2176659485400045,SCLC-N
RU1108a_RPMI_134539692424054,8.112674726992367,-2.3968431582311553,SCLC-A
RU1080C_235617031666013,1.3585155468041643,2.2862288678978255,SCLC-A
RU1144_T_236639623792860,-0.7385487115989451,3.7599731972155848,SCLC-A
RU1108a_Bambanker_Frozen_197264019671341,7.265503422666674,-2.243408772930334,SCLC-A
RU1231A_200905093499229,-0.9807647153699801,0.9800392207590429,SCLC-N
RU1108a_RPMI_196638177348509,8.179568795226707,-2.5669750500050683,SCLC-A
RU1145_121319736925477,1.4545243220360773,-0.3126756180892017,SCLC-A
RU1144_T_231917038197084,0.31682465495620704,3.863601234045607,SCLC-A
RU1229A_Frozen_160218209795491,0.5122452624751723,1.651550167759837,SCLC-A
RU1152_157621517474094,0.765819527547482,4.640819247158888,SCLC-A
RU1066_231900112640372,1.238071396148543,0.9541640031648361,SCLC-A
RU1181B_135692488468380,-1.674931195126843,0.22847266127117205,SCLC-N
RU1231A_130529086065444,-1.3685973331087478,0.7901348407444714,SCLC-N
RU1080C_227425455299292,1.3480172617325816,2.7033012194128543,SCLC-A
RU1293A_236161808656227,-2.052681610103414,-0.33713343809387475,SCLC-N
RU1080C_165173278693734,1.4378421353173194,2.8450375860264865,SCLC-A
RU1293A_195545361464044,-1.9576607847441079,-0.8877120220742148,SCLC-N
RU1229A_Frozen_157469161413412,1.1274616255471461,1.9768196617171747,SCLC-A
RU1144_LN_165741422131932,-1.6055313227595138,2.627580202161704,SCLC-A
RU1293A_241176080202156,-2.336585189836242,-0.12764342001470697,SCLC-N
RU1231A_130127265688988,-1.5019111612144807,0.33785885877161226,SCLC-N
RU1322A_LN_160911846402348,-1.9318311986453869,-1.5412295424912406,SCLC-P
RU1145_195606445935341,1.8887010435111808,0.0011315234231548052,SCLC-A
RU1152_130127284587811,-0.3815174200311878,2.487631385224457,SCLC-A
RU1231A_235619332287716,-2.2793811156825377,0.639241607519708,SCLC-N
RU1231A_200907406588317,-1.5669691715131429,0.8397799508615619,SCLC-N
RU1215_130693114816430,-5.53823925453989,0.6806979136737654,SCLC-N
RU1322A_LN_200501500439790,-2.0105054451330773,-1.402885504895146,SCLC-P
RU1152_227911833147171,-0.4523113030950425,4.888592826407649,SCLC-A
RU1080C_204359574673187,0.761613293136487,3.0973909115100184,SCLC-A
RU1293A_129440071506213,-4.054238807134441,-1.442386003808767,SCLC-N
RU1108a_Bambanker_Frozen_231917070477547,3.6245601587236402,-1.6955186778864317,SCLC-A
RU1108a_RPMI_165325569669020,6.96640485659975,-2.67207602108014,SCLC-A
RU1108a_Bambanker_Frozen_157684197706459,6.941254129915835,-2.5053205149053017,SCLC-A
RU1181B_129663543404844,-2.0080927530673813,0.32358901863217393,SCLC-N
RU1215_239406507210550,-5.383400558898577,0.6357218984227827,SCLC-N
RU1145_201111685162915,-0.4285839843309592,1.5353409778918268,SCLC-A
RU1108a_RPMI_125728252184308,7.7326486353201265,-2.2616910531538723,SCLC-A
RU1108a_RPMI_126293980171126,7.936788456667553,-1.9471064772542432,SCLC-A
RU1108a_RPMI_121338005704043,7.195452616036258,-1.9192827766011293,SCLC-A
RU1293A_126278189136668,-1.9043634331721115,-0.7628685890369451,SCLC-N
RU1144_T_230592309286691,0.13350316125189096,3.8263090454362914,SCLC-A
RU1181C_200502471450035,-1.4515329351281294,0.17190768911284895,SCLC-N
RU1145_131089741506806,-2.1993776264445266,-1.490815692578888,SCLC-A
RU1181B_240000179525862,-1.6242003625851682,-0.4231068022503674,SCLC-N
RU1322A_LN_230747765693669,-2.4921546081391703,-1.7554650065140487,SCLC-P
RU1231A_135496109611806,-1.5456682045713652,1.2612639678842057,SCLC-N
RU1108a_Bambanker_166416893819253,7.943750076121905,-2.725044638079778,SCLC-A
RU1108a_RPMI_235070783704358,6.382595368417031,-1.922058276282195,SCLC-A
RU1215_165260086074724,-5.635907810573097,0.09952269115922904,SCLC-N
RU1108a_Bambanker_Frozen_169151729192286,7.460047074896684,-2.806681692873522,SCLC-A
RU1215_165309463083934,-5.7046525980912595,0.7468125234292154,SCLC-N
RU1108a_RPMI_191215646729971,8.084863133883832,-2.147190699223103,SCLC-A
RU1293A_122298766932699,-2.276918390775185,-1.2269056004541044,SCLC-N
RU1293A_191166535646581,-2.573405277754516,-1.2604505937609731,SCLC-N
RU1124A_LN_196592945523099,-1.5021154876933558,1.0967600181559556,SCLC-A
RU1145_133982120237483,-0.6823032020424092,1.5359984831562667,SCLC-A
RU1108a_Bambanker_Frozen_227991438116790,7.445554167494471,-2.284186653571726,SCLC-A
RU1108a_Bambanker_Frozen_156463306491805,7.466405728927828,-1.9894874956904467,SCLC-A
RU1181B_135080677661606,-1.8364492477155958,0.972860359568942,SCLC-N
RU1231A_164698921229540,-2.9320504280263036,0.26919278568684174,SCLC-N
RU1108a_Bambanker_Frozen_165327850658613,7.125310339949496,-2.551713430897898,SCLC-A
RU1293A_157131086718821,-2.882645519774278,-1.4179972518693096,SCLC-N
RU1108a_Bambanker_199934577600427,7.449121254376687,-2.1013652263086025,SCLC-A
RU1322A_LN_165738959497637,-2.2585719872879833,-1.5458463082957121,SCLC-P
RU1293A_231220212002156,-2.1083544681324833,-1.220077295295584,SCLC-N
RU1181B_170120899942835,-1.9660795105278375,0.3312056625177216,SCLC-N
RU1181C_122488773568949,-1.6596660878845906,0.5348123538347352,SCLC-N
RU1108a_RPMI_191774111745845,7.31432422313971,-2.5796247555477847,SCLC-A
RU1293A_232389363526579,-2.2341539328056075,-0.7484842652497272,SCLC-N
RU1108a_RPMI_169158156086110,7.4234651626555905,-2.4501460980756784,SCLC-A
RU1066_120703455541980,-0.1194487558804958,1.57952780451081,SCLC-A
RU1229A_Frozen_195536683482548,0.5052881960952418,2.1671810064751575,SCLC-A
RU1152_241054835497260,-0.5333386329289733,3.8366484684458313,SCLC-A
RU1195A_196114203401061,-0.9268805691756975,1.374005443667151,SCLC-A
RU1080C_191706628245405,0.6926797094909904,1.8134382945061347,SCLC-A
RU1215_160364211157726,-5.807178549117026,0.6063220156400506,SCLC-N
RU1293A_191215632234934,-2.6707659795091736,-1.411548245556653,SCLC-N
RU1144_LN_200994226584942,-0.8985420194485558,2.7369450412917278,SCLC-A
RU1231A_134395496655773,-2.4190591530518306,0.3498902749725887,SCLC-N
RU1181C_166265511135645,-0.1679618854714162,-0.21000706345896392,SCLC-N
PleuralEffusion_157071999384862,-2.8461512662650703,0.15714544145277048,SCLC-A
RU1215_164710495185261,-5.92429683661241,-0.27677898232995474,SCLC-N
RU1108a_Bambanker_Frozen_236175664797484,7.701955982204138,-1.8971077501890319,SCLC-A
RU1108a_Bambanker_Frozen_201111654583013,7.6453482413756,-2.1449970793938724,SCLC-A
RU1229A_Frozen_165729310726581,1.384080223152262,2.2714746192983903,SCLC-A
RU1080C_199874689026980,1.087590755129778,1.9173873001465918,SCLC-A
RU1215_135083765118771,-5.762704503974106,0.28615485838120575,SCLC-N
RU1145_235122024115422,-0.39589249796956727,1.4053004927775252,SCLC-A
RU1108a_Bambanker_Frozen_235069844446518,7.311015951940741,-2.3691468219277634,SCLC-A
RU1229A_Frozen_226821193710950,-3.3828545474738427,-0.16980069184717284,SCLC-A
RU1108a_Bambanker_Frozen_236846721746669,7.984660590313948,-2.441506138499803,SCLC-A
RU1108a_Bambanker_Frozen_129565686459613,4.552692882879992,-2.278538227620381,SCLC-A
RU1293A_192661069085614,-1.9525961034017951,-0.5880115164012092,SCLC-N
RU1181B_134533250501027,-1.6232345488780555,0.6624637428906363,SCLC-N
RU1229A_Frozen_205294983403254,-1.5469499132218427,1.7914991661348338,SCLC-A
RU1108a_Bambanker_126765667347372,6.7984912257592915,-2.009634283816716,SCLC-A
RU1215_204411025444260,-5.881101184480807,1.012677884594198,SCLC-N
RU1108a_Bambanker_196638177609587,7.909011357379688,-1.9535077830099796,SCLC-A
RU1215_160381149826284,-5.729926736411279,0.7861237962033233,SCLC-N
RU1145_169723777437027,1.5615163603569522,-0.9052373808207358,SCLC-A
RU1108a_RPMI_131310548368092,7.803752317387898,-2.252792852518619,SCLC-A
RU1145_227354856504539,-0.378297056687964,1.7388657115689932,SCLC-A
RU1080C_195545408126379,1.1051379095385758,2.92536848150179,SCLC-A
RU1181B_195976630754038,-2.7581568852557887,0.10049184286940918,SCLC-N
RU1293A_227362372958629,-4.106473252907799,-2.330571386892983,SCLC-N
RU1144_T_240617715317539,-2.288686557028724,1.6884385573062932,SCLC-A
RU1229A_Frozen_196662885832436,1.422515048366033,2.1632230269641504,SCLC-A
RU1293A_165395362900267,-2.532243467696313,-0.6970092234946752,SCLC-N
RU1231A_204911343691486,-2.840926894397387,1.4080269871137532,SCLC-N
RU1108a_Bambanker_Frozen_192315324290845,7.817159460494631,-2.3252349856206416,SCLC-A
RU1322A_LN_122488819767604,-3.1939350321637585,-2.2128856643038555,SCLC-P
RU1231A_120849063110564,-1.406059239278051,1.0215517359133872,SCLC-N
RU1144_LN_227853896370078,-4.21795141195514,-1.2105567506491013,SCLC-A
RU1231A_120703409113837,-1.93793408934732,0.8532218411384627,SCLC-N
RU1181C_195424700520238,-3.058075805737872,0.6230928143022775,SCLC-N
RU1108a_RPMI_165738974145443,7.973956432532827,-2.090038402295309,SCLC-A
RU1145_130126433340190,1.522799319217188,-0.31527666909373725,SCLC-A
RU1080C_231900139932908,1.1746300259552904,2.660992709985494,SCLC-A
RU1293A_200502452280036,-2.1572018518949134,-0.6550413235126663,SCLC-N
RU1215_122436443399925,-5.652240632917723,0.4881074148610253,SCLC-N
RU1322A_LN_126820531195251,-1.7856978964784547,-1.1859540399088166,SCLC-P
RU1080C_191648498665396,1.0024614022569527,2.5632622576207114,SCLC-A
RU1215_130187798132965,-5.933609659482067,-2.1611209645357476,SCLC-P
RU1322A_LN_191139664587683,-2.7876159894253885,-1.8946052737390024,SCLC-P
RU1145_197188233420005,-0.5482554995894476,-1.0281597533344344,SCLC-A
RU1229A_Frozen_201129536121075,1.2498044949982656,2.5923122518943895,SCLC-A
RU1108a_Bambanker_161340135169245,7.339286405613299,-2.7687230495385604,SCLC-A
RU1293A_195488097094052,-1.9576348871456695,-0.31437289100616506,SCLC-N
RU1080C_235007401678773,0.013206592487624236,1.1037420284796728,SCLC-A
RU1108a_Bambanker_Frozen_166402828392669,5.937145042685316,-2.0328045158604375,SCLC-A
RU1108a_RPMI_201474310094118,7.906726792323366,-2.359865291123762,SCLC-A
RU1066_164761095494387,0.4989498762823722,1.4541145291387796,SCLC-A
RU1144_LN_240498382920030,-5.2070116086921185,-1.5543265255542997,SCLC-A
RU1080C_196046442620829,1.0483333819687055,2.2136911466334825,SCLC-A
RU1144_LN_235069813413788,0.4504040012241273,4.479078103731844,SCLC-A
RU1231A_126904014137755,-1.294101063253852,0.8884823917862353,SCLC-N
RU1108a_Bambanker_235199365049643,5.134133063829524,-2.4364026363754903,SCLC-A
RU1322A_LN_155828725902748,-2.1303536086610744,-1.459171728919464,SCLC-P
RU1181B_130676082469734,-1.1632475080316547,0.4379750469165618,SCLC-N
RU1144_T_205510787099484,-2.6437061400317536,0.8892606464274493,SCLC-A
RU1293A_161342014764982,-2.3702820059296124,-1.0210587242043223,SCLC-N
RU1293A_131080049782062,-2.2940119841766733,-1.074303771659724,SCLC-N
RU1231A_157072030586605,-1.6653072453533166,1.1101102787687787,SCLC-N
RU1322A_LN_240695012702958,-2.0311247647409383,-1.2403407246248046,SCLC-P
RU1215_227516830342555,-5.7197075213036435,0.6127488169916209,SCLC-N
RU1080C_121889787067691,1.0245010906640752,2.0644215579109373,SCLC-A
RU1108a_Bambanker_121896067512685,5.490156446800825,-1.6269304812750929,SCLC-A
RU779D_157673057314717,-4.893541923037406,0.37929376438973894,SCLC-N
RU1322A_LN_161943416618412,-2.084388695428986,-1.3676878639471117,SCLC-P
RU1066_241106421136819,0.5312978481795239,-1.0254783510624361,SCLC-A
RU1144_LN_192121110678324,0.5167288346158871,4.419476949962345,SCLC-A
RU1293A_121812465433902,-2.098813630473487,-0.4500456854445825,SCLC-N
RU1293A_231916084870438,-2.4979740539559354,-0.6067951136318142,SCLC-N
RU1231A_131302195649244,-3.989276940902947,0.059373583929961345,SCLC-N
RU1231A_192729622988651,-2.8727686668622985,1.425741687489222,SCLC-N
RU1293A_235122055637748,-3.203922997444086,-1.7180448289190748,SCLC-N
RU1144_T_130761029020510,-5.294832998936384,-1.086097193038237,SCLC-A
RU1181C_134387892185838,-0.8427946248729435,0.700344999640234,SCLC-N
RU1231A_161529248238507,-1.722485846114291,1.0388101716868308,SCLC-N
RU1066_130736332860334,0.6251500851395895,0.3675636195855021,SCLC-A
RU1195A_200992200772907,-1.2774738606082618,-0.01063668450064964,SCLC-A
RU1215_227374170848492,-5.8333450516006335,-0.04400020788637343,SCLC-N
RU1181B_192110508297443,-4.05894040022131,-2.8922587407346665,SCLC-N
RU1293A_129660429416294,-2.2760679253987153,-0.5454206087456113,SCLC-N
RU1108a_Bambanker_Frozen_200983461185885,7.714005730092938,-2.4175415104724887,SCLC-A
RU1144_LN_162001533487459,-0.9398707347809396,3.9844015993040696,SCLC-A
RU1229A_Frozen_231349999791389,0.927607848769702,2.221896759126101,SCLC-A
RU1108a_Bambanker_165302215526253,6.923071774656107,-1.9385735228237166,SCLC-A
RU1108a_RPMI_204765475845934,7.887507657608639,-2.3787192509545223,SCLC-A
RU1152_236176826326429,0.24324886063795192,4.743991144201744,SCLC-A
RU1108a_Bambanker_Frozen_135149174876909,5.867320727223454,-1.7928309589632758,SCLC-A
RU1181C_227915470858653,-0.45956400342555315,0.18998689097157448,SCLC-N
RU1195A_121733825907117,-1.49607340682572,-0.1869843460182965,SCLC-A
RU1145_134377538271963,-0.6486642402921541,1.3980810861940078,SCLC-A
RU1108a_Bambanker_Frozen_235678503229734,5.679957825763088,-1.4448792956556367,SCLC-A
RU1152_169787262192477,0.08210045376288189,4.105200843363407,SCLC-A
RU1181C_197254773390195,-2.60346521454482,-0.3796688261366522,SCLC-N
RU1108a_Bambanker_Frozen_230732700969902,6.174567849588511,-1.9159499276375698,SCLC-A
RU1108a_Bambanker_197135439194987,8.031206623756503,-2.4520609858825635,SCLC-A
RU1066_235763047479133,-0.032252235971419574,0.0035502955178653983,SCLC-A
RU1152_195622449407718,0.5236854485542642,4.806398255863559,SCLC-A
RU1108a_Bambanker_Frozen_231907656330547,6.124904521125616,-1.873784729144545,SCLC-A
RU1145_157004384626523,-3.0384045191590756,-1.2282485522599313,SCLC-A
RU1293A_204290734832501,-1.941977654479277,-0.48180524287085474,SCLC-N
RU1108a_Bambanker_236175645366059,7.72132084580444,-2.1402729658183963,SCLC-A
RU1108a_RPMI_204358246426854,-0.005434131010116416,-3.9339707727459725,SCLC-A
RU1181C_135503598270683,-1.296229352255825,0.14677633174806595,SCLC-N
RU1145_134600608074086,-0.20568273752942734,0.7921386073363468,SCLC-A
RU1293A_133855285234421,-2.5658507270477746,-1.4245017085794927,SCLC-N
RU1231A_192729635047851,-3.0012706051872216,1.0657842895779832,SCLC-N
RU1108a_Bambanker_Frozen_235626682509555,8.07203860273719,-2.3348526938992005,SCLC-A
RU1215_226401092549340,-5.79811993744425,0.08925345003617435,SCLC-N
RU1080C_162011108301748,-3.427774817802221,-0.760889897578608,SCLC-N
RU1293A_197185798322413,-1.936249144132885,-0.6849773954398115,SCLC-N
RU1108a_Bambanker_231270765414701,8.139861406398952,-2.2612675998786185,SCLC-A
RU1080C_230677805972766,1.4366520260334048,2.8190514635634267,SCLC-A
RU1322A_LN_121869117570334,-2.02860674189618,-1.2563902210979851,SCLC-P
RU1293A_239939129916195,-4.964111764371739,-3.2306871424145776,SCLC-A
RU1145_165385698471213,-1.080619663757078,1.168408097290698,SCLC-A
RU1066_197060157421294,1.1026266315326971,0.45323796297465546,SCLC-A
RU1108a_RPMI_231760553793836,7.839567664693211,-1.9506204516586185,SCLC-A
RU1322A_LN_121184472481078,-2.284586454375402,-1.357680895079106,SCLC-P
RU1215_125257148721443,-5.706712074394689,0.6326753204539683,SCLC-N
RU1108a_RPMI_196638176886197,5.819913585730815,-1.4307102688895517,SCLC-A
RU1229A_Frozen_134445203311388,1.8889665952968164,2.0200361884149416,SCLC-A
RU1229A_Frozen_227509448392092,-0.43517355799425944,1.3970263082155792,SCLC-A
RU1322A_LN_165239938049908,-1.9910502414999536,-1.2726521302570557,SCLC-P
RU1229A_Frozen_227903423605477,-1.4101772236357406,0.23809353620003365,SCLC-A
RU1215_192739540065125,-5.840204533750307,0.06988826010345311,SCLC-N
RU1145_130754452842908,-2.0882564592117294,-1.3663095874894724,SCLC-A
RU1066_134377538509150,0.9482088554514563,-0.8625969610341517,SCLC-A
RU1066_200348208678644,-0.0172113254383085,1.6662307781693948,SCLC-A
RU1215_157605514394029,-6.140229937018783,-1.9333639056616039,SCLC-N
RU1293A_169649574176614,-2.230953015478007,-1.0329281828628694,SCLC-N
RU1293A_166425376774052,-3.992365727199939,-2.4552939195012526,SCLC-N
RU1181C_156514624163163,-1.642158184510163,0.2007824325714173,SCLC-N
RU1231A_125744673045853,-1.9104763192005967,1.2598048426905313,SCLC-N
RU1108a_Bambanker_Frozen_200363958463268,5.740389407964673,-2.485942621387506,SCLC-A
RU1080C_227903391362406,1.3388961629324054,2.2789347076779203,SCLC-A
RU1181B_161959818160948,-2.328060238529048,0.6231298815693447,SCLC-N
RU1293A_201106029173030,-1.8878915651745116,-0.5253943369199607,SCLC-N
RU1144_LN_240634627221812,-0.28543244607059626,3.3784845345690138,SCLC-A
RU1293A_125247396927395,-2.3198022226903516,-0.9961888087136842,SCLC-N
RU1108a_RPMI_156024161295589,5.189714868035804,-2.4372973087993843,SCLC-A
RU1293A_200922541018038,-2.496390864104157,-1.077098834561417,SCLC-N
RU1108a_RPMI_197145237502774,6.431014111078538,-2.327852185730042,SCLC-A
RU1215_126268613486300,-5.808076421689366,0.462179281097331,SCLC-N
RU1108a_Bambanker_121965726784758,7.909474674662732,-2.046455394359682,SCLC-A
RU1152_170113801014571,-0.4205047199261457,4.687077799964864,SCLC-A
RU1065C_165853178783476,3.0190150175412316,1.07842540390236,SCLC-A
RU1124A_LN_239611772061484,-1.5808462318229268,-0.40793129045134724,SCLC-A
RU1181B_192318633883485,-2.219371817157823,0.686815839099715,SCLC-N
RU1181C_135496081464044,-1.247132373150511,0.36961673356700664,SCLC-N
RU1322A_LN_236220474310046,-2.727759237902093,-2.0572522235550403,SCLC-P
RU1108a_Bambanker_Frozen_197264047238437,6.933821813874073,-2.1631485856974275,SCLC-A
RU1144_LN_191226684271003,-0.4966695006040142,3.4927741153058522,SCLC-A
RU1108a_Bambanker_130184174528246,8.048738534380677,-2.2656078482518387,SCLC-A
RU1181C_232250958038966,-1.6690326932296995,0.9589554142816457,SCLC-N
RU1080C_125583593428779,0.13119016812883755,2.4256478784911564,SCLC-A
RU1080C_228066881100723,0.2447013921663762,2.651897991273329,SCLC-A
RU1144_LN_200348254980907,-0.07311195884230948,3.8184730598041376,SCLC-A
RU426B_204772991723891,-1.915054278073978,2.561159912924688,SCLC-A
RU1108a_RPMI_169174262573422,7.20996138578969,-2.432011563306216,SCLC-A
RU1152_135503598177132,0.7066294260811687,4.657953639784287,SCLC-A
RU1080C_226967254952238,0.7182389428323231,2.8984074243416402,SCLC-A
RU1144_LN_129978391476124,-1.4326597164519657,2.39999559481183,SCLC-A
RU1293A_156048600976117,-2.710952446615185,-1.1493589521687821,SCLC-N
RU1231A_200493075949469,-4.158379751494786,-0.2211629403736695,SCLC-N
RU1080C_134393229691804,1.3612188452069016,2.7936583435833455,SCLC-A
